,id,time (delta),RSSI (dBm)
4282,0,0:,0
4289,0,0:,0
4290,0,0:,0
4291,0,0:,0
4298,0,0:,0
4299,0,0:,0
4300,0,0:,0
4307,0,0:,0
4308,0,0:,0
4309,0,0:,0
4316,0,0:,0
4317,0,0:,0
4318,0,0:,0
4325,0,0:,0
4326,0,0:,0
4327,0,0:,0
4334,0,0:,0
4335,0,0:,0
4336,0,0:,0
4343,0,0:,0
4344,0,0:,0
4345,0,0:,0
4352,0,0:,0
4353,0,0:,0
4354,0,0:,0
4361,0,0:,0
4362,0,0:,0
4363,0,0:,0
4370,0,0:,0
4371,0,0:,0
4372,0,0:,0
4379,0,0:,0
4380,0,0:,0
4381,0,0:,0
4388,0,0:,0
4389,0,0:,0
4390,0,0:,0
4397,0,0:,0
4398,0,0:,0
4399,0,0:,0
4406,0,0:,0
4407,0,0:,0
4408,0,0:,0
4415,0,0:,0
4416,0,0:,0
4417,0,0:,0
4424,0,0:,0
4425,0,0:,0
4426,0,0:,0
4433,0,0:,0
4434,0,0:,0
4435,0,0:,0
4442,0,0:,0
4443,0,0:,0
4444,0,0:,0
4451,0,0:,0
4452,0,0:,0
4453,0,0:,0
4460,0,0:,0
4461,0,0:,0
4462,0,0:,0
4469,0,0:,0
4470,0,0:,0
4471,0,0:,0
4478,0,0:,0
4479,0,0:,0
4480,0,0:,0
4487,0,0:,0
4488,0,0:,0
4489,0,0:,0
4496,0,0:,0
4497,0,0:,0
4498,0,0:,0
4505,0,0:,0
4506,0,0:,0
4507,0,0:,0
4514,0,0:,0
4515,0,0:,0
4516,0,0:,0
4523,0,0:,0
4524,0,0:,0
4525,0,0:,0
4532,0,0:,0
4533,0,0:,0
4534,0,0:,0
4541,0,0:,0
4542,0,0:,0
4543,0,0:,0
4550,0,0:,0
4551,0,0:,0
4552,0,0:,0
4559,0,0:,0
4560,0,0:,0
4561,0,0:,0
4568,0,0:,0
4569,0,0:,0
4570,0,0:,0
4577,0,0:,0
4578,0,0:,0
4579,0,0:,0
4586,0,0:,0
4587,0,0:,0
4588,0,0:,0
4595,0,0:,0
4596,0,0:,0
4597,0,0:,0
4604,0,0:,0
4605,0,0:,0
4606,0,0:,0
4613,0,0:,0
4614,0,0:,0
4615,0,0:,0
4622,0,0:,0
4623,0,0:,0
4624,0,0:,0
4631,0,0:,0
4632,0,0:,0
4633,0,0:,0
4640,0,0:,0
4641,0,0:,0
4642,0,0:,0
4649,0,0:,0
4650,0,0:,0
4651,0,0:,0
4658,0,0:,0
4659,0,0:,0
4660,0,0:,0
4667,0,0:,0
4668,0,0:,0
4669,0,0:,0
4676,0,0:,0
4677,0,0:,0
4678,0,0:,0
4685,0,0:,0
4686,0,0:,0
4687,0,0:,0
4694,0,0:,0
4695,0,0:,0
4696,0,0:,0
4703,0,0:,0
4704,0,0:,0
4705,0,0:,0
4712,0,0:,0
4713,0,0:,0
4714,0,0:,0
4721,0,0:,0
4722,0,0:,0
4723,0,0:,0
4730,0,0:,0
4731,0,0:,0
4732,0,0:,0
4739,0,0:,0
4740,0,0:,0
4741,0,0:,0
4748,0,0:,0
4749,0,0:,0
4750,0,0:,0
4757,0,0:,0
4758,0,0:,0
4759,0,0:,0
4766,0,0:,0
4767,0,0:,0
4768,0,0:,0
4775,0,0:,0
4776,0,0:,0
4777,0,0:,0
4784,0,0:,0
4785,0,0:,0
4786,0,0:,0
4793,0,0:,0
4794,0,0:,0
4795,0,0:,0
4802,0,0:,0
4803,0,0:,0
4804,0,0:,0
4811,0,0:,0
4812,0,0:,0
4813,0,0:,0
4820,0,0:,0
4821,0,0:,0
4822,0,0:,0
4829,0,0:,0
4830,0,0:,0
4831,0,0:,0
4838,0,0:,0
4839,0,0:,0
4840,0,0:,0
4847,0,0:,0
4848,0,0:,0
4849,0,0:,0
4856,0,0:,0
4857,0,0:,0
4858,0,0:,0
4865,0,0:,0
4866,0,0:,0
4867,0,0:,0
4874,0,0:,0
4875,0,0:,0
4876,0,0:,0
4883,0,0:,0
4884,0,0:,0
4885,0,0:,0
4892,0,0:,0
4893,0,0:,0
4894,0,0:,0
4901,0,0:,0
4902,0,0:,0
4903,0,0:,0
4910,0,0:,0
4911,0,0:,0
4912,0,0:,0
4919,0,0:,0
4920,0,0:,0
4921,0,0:,0
4928,0,0:,0
4929,0,0:,0
4930,0,0:,0
4937,0,0:,0
4938,0,0:,0
4939,0,0:,0
4946,0,0:,0
4947,0,0:,0
4948,0,0:,0
4955,0,0:,0
4956,0,0:,0
4957,0,0:,0
4964,0,0:,0
4965,0,0:,0
4966,0,0:,0
4973,0,0:,0
4974,0,0:,0
4975,0,0:,0
4982,0,0:,0
4983,0,0:,0
4984,0,0:,0
4991,0,0:,0
4992,0,0:,0
4993,0,0:,0
5000,0,0:,0
5001,0,0:,0
5002,0,0:,0
5009,0,0:,0
5010,0,0:,0
5011,0,0:,0
5018,0,0:,0
5019,0,0:,0
5020,0,0:,0
5027,0,0:,0
5028,0,0:,0
5029,0,0:,0
5036,0,0:,0
5037,0,0:,0
5038,0,0:,0
5045,0,0:,0
5046,0,0:,0
5047,0,0:,0
5054,0,0:,0
5055,0,0:,0
5056,0,0:,0
5063,0,0:,0
5064,0,0:,0
5065,0,0:,0
5072,0,0:,0
5073,0,0:,0
5074,0,0:,0
5081,0,0:,0
5082,0,0:,0
5083,0,0:,0
5090,0,0:,0
5091,0,0:,0
5092,0,0:,0
5099,0,0:,0
5100,0,0:,0
5101,0,0:,0
5108,0,0:,0
5109,0,0:,0
5110,0,0:,0
5117,0,0:,0
5118,0,0:,0
5119,0,0:,0
5126,0,0:,0
5127,0,0:,0
5128,0,0:,0
5135,0,0:,0
5136,0,0:,0
5137,0,0:,0
5144,0,0:,0
5145,0,0:,0
5146,0,0:,0
5153,0,0:,0
5154,0,0:,0
5155,0,0:,0
5162,0,0:,0
5163,0,0:,0
5164,0,0:,0
5171,0,0:,0
5172,0,0:,0
5173,0,0:,0
5180,0,0:,0
5181,0,0:,0
5182,0,0:,0
5189,0,0:,0
5190,0,0:,0
5191,0,0:,0
5198,0,0:,0
5199,0,0:,0
5200,0,0:,0
5207,0,0:,0
5208,0,0:,0
5209,0,0:,0
5216,0,0:,0
5217,0,0:,0
5218,0,0:,0
5225,0,0:,0
5226,0,0:,0
5227,0,0:,0
5234,0,0:,0
5235,0,0:,0
5236,0,0:,0
5243,0,0:,0
5244,0,0:,0
5245,0,0:,0
5252,0,0:,0
5253,0,0:,0
5254,0,0:,0
5261,0,0:,0
5262,0,0:,0
5263,0,0:,0
5270,0,0:,0
5271,0,0:,0
5272,0,0:,0
5279,0,0:,0
5280,0,0:,0
5281,0,0:,0
5288,0,0:,0
5289,0,0:,0
5290,0,0:,0
5297,0,0:,0
5298,0,0:,0
5299,0,0:,0
5306,0,0:,0
5307,0,0:,0
5308,0,0:,0
5315,0,0:,0
5316,0,0:,0
5317,0,0:,0
5324,0,0:,0
5325,0,0:,0
5326,0,0:,0
5333,0,0:,0
5334,0,0:,0
5335,0,0:,0
5342,0,0:,0
5343,0,0:,0
5344,0,0:,0
5351,0,0:,0
5352,0,0:,0
5353,0,0:,0
5360,0,0:,0
5361,0,0:,0
5362,0,0:,0
5369,0,0:,0
5370,0,0:,0
5371,0,0:,0
5378,0,0:,0
5379,0,0:,0
5380,0,0:,0
5387,0,0:,0
5388,0,0:,0
5389,0,0:,0
5396,0,0:,0
5397,0,0:,0
5398,0,0:,0
5405,0,0:,0
5406,0,0:,0
5407,0,0:,0
5414,0,0:,0
5415,0,0:,0
5416,0,0:,0
5423,0,0:,0
5424,0,0:,0
5425,0,0:,0
5432,0,0:,0
5433,0,0:,0
5434,0,0:,0
5441,0,0:,0
5442,0,0:,0
5443,0,0:,0
5450,0,0:,0
5451,0,0:,0
5452,0,0:,0
5459,0,0:,0
5460,0,0:,0
5461,0,0:,0
5468,0,0:,0
5469,0,0:,0
5470,0,0:,0
5477,0,0:,0
5478,0,0:,0
5479,0,0:,0
5486,0,0:,0
5487,0,0:,0
5488,0,0:,0
5495,0,0:,0
5496,0,0:,0
5497,0,0:,0
5504,0,0:,0
5505,0,0:,0
5506,0,0:,0
5513,0,0:,0
5514,0,0:,0
5515,0,0:,0
5522,0,0:,0
5523,0,0:,0
5524,0,0:,0
5531,0,0:,0
5532,0,0:,0
5533,0,0:,0
5540,0,0:,0
5541,0,0:,0
5542,0,0:,0
5549,0,0:,0
5550,0,0:,0
5551,0,0:,0
5558,0,0:,0
5559,0,0:,0
5560,0,0:,0
5567,0,0:,0
5568,0,0:,0
5569,0,0:,0
5576,0,0:,0
5577,0,0:,0
5578,0,0:,0
5585,0,0:,0
5586,0,0:,0
5587,0,0:,0
5594,0,0:,0
5595,0,0:,0
5596,0,0:,0
5603,0,0:,0
5604,0,0:,0
5605,0,0:,0
5612,0,0:,0
5613,0,0:,0
5614,0,0:,0
5621,0,0:,0
5622,0,0:,0
5623,0,0:,0
5630,0,0:,0
5631,0,0:,0
5632,0,0:,0
5639,0,0:,0
5640,0,0:,0
5641,0,0:,0
5648,0,0:,0
5649,0,0:,0
5650,0,0:,0
5657,0,0:,0
5658,0,0:,0
5659,0,0:,0
5666,0,0:,0
5667,0,0:,0
5668,0,0:,0
5675,0,0:,0
5676,0,0:,0
5677,0,0:,0
5684,0,0:,0
5685,0,0:,0
5686,0,0:,0
5693,0,0:,0
5694,0,0:,0
5695,0,0:,0
5702,0,0:,0
5703,0,0:,0
5704,0,0:,0
5711,0,0:,0
5712,0,0:,0
5713,0,0:,0
5720,0,0:,0
5721,0,0:,0
5722,0,0:,0
5729,0,0:,0
5730,0,0:,0
5731,0,0:,0
5738,0,0:,0
5739,0,0:,0
5740,0,0:,0
5747,0,0:,0
5748,0,0:,0
5749,0,0:,0
5756,0,0:,0
5757,0,0:,0
5758,0,0:,0
5765,0,0:,0
5766,0,0:,0
5767,0,0:,0
5774,0,0:,0
5775,0,0:,0
5776,0,0:,0
5783,0,0:,0
5784,0,0:,0
5785,0,0:,0
5792,0,0:,0
5793,0,0:,0
5794,0,0:,0
5801,0,0:,0
5802,0,0:,0
5803,0,0:,0
5810,0,0:,0
5811,0,0:,0
5812,0,0:,0
5819,0,0:,0
5820,0,0:,0
5821,0,0:,0
5828,0,0:,0
5829,0,0:,0
5830,0,0:,0
5837,0,0:,0
5838,0,0:,0
5839,0,0:,0
5846,0,0:,0
5847,0,0:,0
5848,0,0:,0
5855,0,0:,0
5856,0,0:,0
5857,0,0:,0
5864,0,0:,0
5865,0,0:,0
5866,0,0:,0
5873,0,0:,0
5874,0,0:,0
5875,0,0:,0
5882,0,0:,0
5883,0,0:,0
5884,0,0:,0
5891,0,0:,0
5892,0,0:,0
5893,0,0:,0
5900,0,0:,0
5901,0,0:,0
5902,0,0:,0
5909,0,0:,0
5910,0,0:,0
5911,0,0:,0
5918,0,0:,0
5919,0,0:,0
5920,0,0:,0
5927,0,0:,0
5928,0,0:,0
5929,0,0:,0
5936,0,0:,0
5937,0,0:,0
5938,0,0:,0
5945,0,0:,0
5946,0,0:,0
5947,0,0:,0
5954,0,0:,0
5955,0,0:,0
5956,0,0:,0
5963,0,0:,0
5964,0,0:,0
5965,0,0:,0
5972,0,0:,0
5973,0,0:,0
5974,0,0:,0
5981,0,0:,0
5982,0,0:,0
5983,0,0:,0
5990,0,0:,0
5991,0,0:,0
5992,0,0:,0
5999,0,0:,0
6000,0,0:,0
6001,0,0:,0
6008,0,0:,0
6009,0,0:,0
6010,0,0:,0
6017,0,0:,0
6018,0,0:,0
6019,0,0:,0
6026,0,0:,0
6027,0,0:,0
6028,0,0:,0
6035,0,0:,0
6036,0,0:,0
6037,0,0:,0
6044,0,0:,0
6045,0,0:,0
6046,0,0:,0
6053,0,0:,0
6054,0,0:,0
6055,0,0:,0
6062,0,0:,0
6063,0,0:,0
6064,0,0:,0
6071,0,0:,0
6072,0,0:,0
6073,0,0:,0
6080,0,0:,0
6081,0,0:,0
6082,0,0:,0
6089,0,0:,0
6090,0,0:,0
6091,0,0:,0
6098,0,0:,0
6099,0,0:,0
6100,0,0:,0
6107,0,0:,0
6108,0,0:,0
6109,0,0:,0
6116,0,0:,0
6117,0,0:,0
6118,0,0:,0
6125,0,0:,0
6126,0,0:,0
6127,0,0:,0
6134,0,0:,0
6135,0,0:,0
6136,0,0:,0
6143,0,0:,0
6144,0,0:,0
6145,0,0:,0
6152,0,0:,0
6153,0,0:,0
6154,0,0:,0
6161,0,0:,0
6162,0,0:,0
6163,0,0:,0
6170,0,0:,0
6171,0,0:,0
6172,0,0:,0
6179,0,0:,0
6180,0,0:,0
6181,0,0:,0
6188,0,0:,0
6189,0,0:,0
6190,0,0:,0
6197,0,0:,0
6198,0,0:,0
6199,0,0:,0
6206,0,0:,0
6207,0,0:,0
6208,0,0:,0
6215,0,0:,0
6216,0,0:,0
6217,0,0:,0
6224,0,0:,0
6225,0,0:,0
6226,0,0:,0
6233,0,0:,0
6234,0,0:,0
6235,0,0:,0
6242,0,0:,0
6243,0,0:,0
6244,0,0:,0
6251,0,0:,0
6252,0,0:,0
6253,0,0:,0
6260,0,0:,0
6261,0,0:,0
6262,0,0:,0
6269,0,0:,0
6270,0,0:,0
6271,0,0:,0
6278,0,0:,0
6279,0,0:,0
6280,0,0:,0
6287,0,0:,0
6288,0,0:,0
6289,0,0:,0
6296,0,0:,0
6297,0,0:,0
6298,0,0:,0
6305,0,0:,0
6306,0,0:,0
6307,0,0:,0
6314,0,0:,0
6315,0,0:,0
6316,0,0:,0
6323,0,0:,0
6324,0,0:,0
6325,0,0:,0
6332,0,0:,0
6333,0,0:,0
6334,0,0:,0
6341,0,0:,0
6342,0,0:,0
6343,0,0:,0
6350,0,0:,0
6351,0,0:,0
6352,0,0:,0
6359,0,0:,0
6360,0,0:,0
6361,0,0:,0
6368,0,0:,0
6369,0,0:,0
6370,0,0:,0
6377,0,0:,0
6378,0,0:,0
6379,0,0:,0
6386,0,0:,0
6387,0,0:,0
6388,0,0:,0
6395,0,0:,0
6396,0,0:,0
6397,0,0:,0
6404,0,0:,0
6405,0,0:,0
6406,0,0:,0
6413,0,0:,0
6414,0,0:,0
6415,0,0:,0
6422,0,0:,0
6423,0,0:,0
6424,0,0:,0
6431,0,0:,0
6432,0,0:,0
6433,0,0:,0
6440,0,0:,0
6441,0,0:,0
6442,0,0:,0
6449,0,0:,0
6450,0,0:,0
6451,0,0:,0
6458,0,0:,0
6459,0,0:,0
6460,0,0:,0
6467,0,0:,0
6468,0,0:,0
6469,0,0:,0
6476,0,0:,0
6477,0,0:,0
6478,0,0:,0
6485,0,0:,0
6486,0,0:,0
6487,0,0:,0
6494,0,0:,0
6495,0,0:,0
6496,0,0:,0
6503,0,0:,0
6504,0,0:,0
6505,0,0:,0
6512,0,0:,0
6513,0,0:,0
6514,0,0:,0
6521,0,0:,0
6522,0,0:,0
6523,0,0:,0
6530,0,0:,0
6531,0,0:,0
6532,0,0:,0
6539,0,0:,0
6540,0,0:,0
6541,0,0:,0
6548,0,0:,0
6549,0,0:,0
6550,0,0:,0
6557,0,0:,0
6558,0,0:,0
6559,0,0:,0
6566,0,0:,0
6567,0,0:,0
6568,0,0:,0
6575,0,0:,0
6576,0,0:,0
6577,0,0:,0
6584,0,0:,0
6585,0,0:,0
6586,0,0:,0
6593,0,0:,0
6594,0,0:,0
6595,0,0:,0
6602,0,0:,0
6603,0,0:,0
6604,0,0:,0
6611,0,0:,0
6612,0,0:,0
6613,0,0:,0
6620,0,0:,0
6621,0,0:,0
6622,0,0:,0
6629,0,0:,0
6630,0,0:,0
6631,0,0:,0
6638,0,0:,0
6639,0,0:,0
6640,0,0:,0
6647,0,0:,0
6648,0,0:,0
6649,0,0:,0
6656,0,0:,0
6657,0,0:,0
6658,0,0:,0
6665,0,0:,0
6666,0,0:,0
6667,0,0:,0
6674,0,0:,0
6675,0,0:,0
6676,0,0:,0
6683,0,0:,0
6684,0,0:,0
6685,0,0:,0
6692,0,0:,0
6693,0,0:,0
6694,0,0:,0
6701,0,0:,0
6702,0,0:,0
6703,0,0:,0
6710,0,0:,0
6711,0,0:,0
6712,0,0:,0
6719,0,0:,0
6720,0,0:,0
6721,0,0:,0
6728,0,0:,0
6729,0,0:,0
6730,0,0:,0
6737,0,0:,0
6738,0,0:,0
6739,0,0:,0
6746,0,0:,0
6747,0,0:,0
6748,0,0:,0
6755,0,0:,0
6756,0,0:,0
6757,0,0:,0
6764,0,0:,0
6765,0,0:,0
6766,0,0:,0
6773,0,0:,0
6774,0,0:,0
6775,0,0:,0
6782,0,0:,0
6783,0,0:,0
6784,0,0:,0
6791,0,0:,0
6792,0,0:,0
6793,0,0:,0
6800,0,0:,0
6801,0,0:,0
6802,0,0:,0
6809,0,0:,0
6810,0,0:,0
6811,0,0:,0
6818,0,0:,0
6819,0,0:,0
6820,0,0:,0
6827,0,0:,0
6828,0,0:,0
6829,0,0:,0
6836,0,0:,0
6837,0,0:,0
6838,0,0:,0
6845,0,0:,0
6846,0,0:,0
6847,0,0:,0
6854,0,0:,0
6855,0,0:,0
6856,0,0:,0
6863,0,0:,0
6864,0,0:,0
6865,0,0:,0
6872,0,0:,0
6873,0,0:,0
6874,0,0:,0
6881,0,0:,0
6882,0,0:,0
6883,0,0:,0
6890,0,0:,0
6891,0,0:,0
6892,0,0:,0
6899,0,0:,0
6900,0,0:,0
6901,0,0:,0
6908,0,0:,0
6909,0,0:,0
6910,0,0:,0
6917,0,0:,0
6918,0,0:,0
6919,0,0:,0
6926,0,0:,0
6927,0,0:,0
6928,0,0:,0
6935,0,0:,0
6936,0,0:,0
6937,0,0:,0
6944,0,0:,0
6945,0,0:,0
6946,0,0:,0
6953,0,0:,0
6954,0,0:,0
6955,0,0:,0
6962,0,0:,0
6963,0,0:,0
6964,0,0:,0
6971,0,0:,0
6972,0,0:,0
6973,0,0:,0
6980,0,0:,0
6981,0,0:,0
6982,0,0:,0
6989,0,0:,0
6990,0,0:,0
6991,0,0:,0
6998,0,0:,0
6999,0,0:,0
7000,0,0:,0
7007,0,0:,0
7008,0,0:,0
7009,0,0:,0
7016,0,0:,0
7017,0,0:,0
7018,0,0:,0
7025,0,0:,0
7026,0,0:,0
7027,0,0:,0
7034,0,0:,0
7035,0,0:,0
7036,0,0:,0
7043,0,0:,0
7044,0,0:,0
7045,0,0:,0
7052,0,0:,0
7053,0,0:,0
7054,0,0:,0
7061,0,0:,0
7062,0,0:,0
7063,0,0:,0
7070,0,0:,0
7071,0,0:,0
7072,0,0:,0
7079,0,0:,0
7080,0,0:,0
7081,0,0:,0
7088,0,0:,0
7089,0,0:,0
7090,0,0:,0
7097,0,0:,0
7098,0,0:,0
7099,0,0:,0
7106,0,0:,0
7107,0,0:,0
7108,0,0:,0
7115,0,0:,0
7116,0,0:,0
7117,0,0:,0
7124,0,0:,0
7125,0,0:,0
7126,0,0:,0
7133,0,0:,0
7134,0,0:,0
7135,0,0:,0
7142,0,0:,0
7143,0,0:,0
7144,0,0:,0
7151,0,0:,0
7152,0,0:,0
7153,0,0:,0
7160,0,0:,0
7161,0,0:,0
7162,0,0:,0
7169,0,0:,0
7170,0,0:,0
7171,0,0:,0
7178,0,0:,0
7179,0,0:,0
7180,0,0:,0
7187,0,0:,0
7188,0,0:,0
7189,0,0:,0
7196,0,0:,0
7197,0,0:,0
7198,0,0:,0
7205,0,0:,0
7206,0,0:,0
7207,0,0:,0
7214,0,0:,0
7215,0,0:,0
7216,0,0:,0
7223,0,0:,0
7224,0,0:,0
7225,0,0:,0
7232,0,0:,0
7233,0,0:,0
7234,0,0:,0
7241,0,0:,0
7242,0,0:,0
7243,0,0:,0
7250,0,0:,0
7251,0,0:,0
7252,0,0:,0
7259,0,0:,0
7260,0,0:,0
7261,0,0:,0
7268,0,0:,0
7269,0,0:,0
7270,0,0:,0
7277,0,0:,0
7278,0,0:,0
7279,0,0:,0
7286,0,0:,0
7287,0,0:,0
7288,0,0:,0
7295,0,0:,0
7296,0,0:,0
7297,0,0:,0
7304,0,0:,0
7305,0,0:,0
7306,0,0:,0
7313,0,0:,0
7314,0,0:,0
7315,0,0:,0
7322,0,0:,0
7323,0,0:,0
7324,0,0:,0
7331,0,0:,0
7332,0,0:,0
7333,0,0:,0
7340,0,0:,0
7341,0,0:,0
7342,0,0:,0
7349,0,0:,0
7350,0,0:,0
7351,0,0:,0
7358,0,0:,0
7359,0,0:,0
7360,0,0:,0
7367,0,0:,0
7368,0,0:,0
7369,0,0:,0
7376,0,0:,0
7377,0,0:,0
7378,0,0:,0
7385,0,0:,0
7386,0,0:,0
7387,0,0:,0
7394,0,0:,0
7395,0,0:,0
7396,0,0:,0
7403,0,0:,0
7404,0,0:,0
7405,0,0:,0
7412,0,0:,0
7413,0,0:,0
7414,0,0:,0
7421,0,0:,0
7422,0,0:,0
7423,0,0:,0
7430,0,0:,0
7431,0,0:,0
7432,0,0:,0
7439,0,0:,0
7440,0,0:,0
7441,0,0:,0
7448,0,0:,0
7449,0,0:,0
7450,0,0:,0
7457,0,0:,0
7458,0,0:,0
7459,0,0:,0
7466,0,0:,0
7467,0,0:,0
7468,0,0:,0
7475,0,0:,0
7476,0,0:,0
7477,0,0:,0
7484,0,0:,0
7485,0,0:,0
7486,0,0:,0
7493,0,0:,0
7494,0,0:,0
7495,0,0:,0
7502,0,0:,0
7503,0,0:,0
7504,0,0:,0
7511,0,0:,0
7512,0,0:,0
7513,0,0:,0
7520,0,0:,0
7521,0,0:,0
7522,0,0:,0
7529,0,0:,0
7530,0,0:,0
7531,0,0:,0
7538,0,0:,0
7539,0,0:,0
7540,0,0:,0
7547,0,0:,0
7548,0,0:,0
7549,0,0:,0
7556,0,0:,0
7557,0,0:,0
7558,0,0:,0
7565,0,0:,0
7566,0,0:,0
7567,0,0:,0
7574,0,0:,0
7575,0,0:,0
7576,0,0:,0
7583,0,0:,0
7584,0,0:,0
7585,0,0:,0
7592,0,0:,0
7593,0,0:,0
7594,0,0:,0
7601,0,0:,0
7602,0,0:,0
7603,0,0:,0
7610,0,0:,0
7611,0,0:,0
7612,0,0:,0
7619,0,0:,0
7620,0,0:,0
7621,0,0:,0
7628,0,0:,0
7629,0,0:,0
7630,0,0:,0
7637,0,0:,0
7638,0,0:,0
7639,0,0:,0
7646,0,0:,0
7647,0,0:,0
7648,0,0:,0
7655,0,0:,0
7656,0,0:,0
7657,0,0:,0
7664,0,0:,0
7665,0,0:,0
7666,0,0:,0
7673,0,0:,0
7674,0,0:,0
7675,0,0:,0
7682,0,0:,0
7683,0,0:,0
7684,0,0:,0
7691,0,0:,0
7692,0,0:,0
7693,0,0:,0
7700,0,0:,0
7701,0,0:,0
7702,0,0:,0
7709,0,0:,0
7710,0,0:,0
7711,0,0:,0
7718,0,0:,0
7719,0,0:,0
7720,0,0:,0
7727,0,0:,0
7728,0,0:,0
7729,0,0:,0
7736,0,0:,0
7737,0,0:,0
7738,0,0:,0
7745,0,0:,0
7746,0,0:,0
7747,0,0:,0
7755,7169,0:,-76
7756,0,0:,0
7757,0,0:,0
7764,7169,0:,-76
7765,0,0:,0
7766,0,0:,0
7773,7169,0:,-76
7774,0,0:,0
7775,0,0:,0
7783,7169,0:,-76
7784,0,0:,0
7785,0,0:,0
7793,7169,0:,-76
7794,7171,0:,-66
7795,0,0:,0
7802,7169,0:,-76
7803,7171,0:,-66
7804,0,0:,0
7811,7169,0:,-76
7812,7171,0:,-66
7813,0,0:,0
7820,7169,0:,-76
7821,7171,0:,-66
7822,0,0:,0
7829,7169,0:,-76
7830,7171,0:,-66
7831,0,0:,0
7838,7169,0:,-76
7839,7171,0:,-66
7840,0,0:,0
7847,7169,1:,-76
7848,7171,0:,-66
7849,0,0:,0
7856,7169,1:,-76
7857,7171,0:,-66
7858,0,0:,0
7865,7169,1:,-76
7866,7171,0:,-66
7867,0,0:,0
7874,7169,1:,-76
7875,7171,0:,-66
7876,0,0:,0
7883,7169,1:,-76
7884,7171,1:,-66
7885,0,0:,0
7892,7169,1:,-76
7893,7171,1:,-66
7894,0,0:,0
7901,7169,1:,-76
7902,7171,1:,-66
7903,0,0:,0
7910,7169,1:,-76
7911,7171,1:,-66
7912,0,0:,0
7919,7169,1:,-76
7920,7171,1:,-66
7921,0,0:,0
7928,7169,1:,-76
7929,7171,1:,-66
7930,0,0:,0
7937,7169,2:,-76
7938,7171,1:,-66
7939,0,0:,0
7946,7169,2:,-76
7947,7171,1:,-66
7948,0,0:,0
7955,7169,2:,-76
7956,7171,1:,-66
7957,0,0:,0
7964,7169,2:,-76
7965,7171,1:,-66
7966,0,0:,0
7973,7169,2:,-76
7974,7171,2:,-66
7975,0,0:,0
7982,7169,2:,-76
7983,7171,2:,-66
7984,0,0:,0
7991,7169,2:,-76
7992,7171,2:,-66
7993,0,0:,0
8000,7169,2:,-76
8001,7171,2:,-66
8002,0,0:,0
8009,7169,2:,-76
8010,7171,2:,-66
8011,0,0:,0
8018,7169,2:,-76
8019,7171,2:,-66
8020,0,0:,0
8027,7169,3:,-76
8028,7171,2:,-66
8029,0,0:,0
8036,7169,3:,-76
8037,7171,2:,-66
8038,0,0:,0
8045,7169,3:,-76
8046,7171,2:,-66
8047,0,0:,0
8054,7169,3:,-76
8055,7171,2:,-66
8056,0,0:,0
8063,7169,3:,-76
8064,7171,3:,-66
8065,0,0:,0
8072,7169,3:,-76
8073,7171,3:,-66
8074,0,0:,0
8081,7169,3:,-76
8082,7171,3:,-66
8083,0,0:,0
8090,7169,3:,-76
8091,7171,3:,-66
8092,0,0:,0
8099,7169,3:,-76
8100,7171,3:,-66
8101,0,0:,0
8108,7169,3:,-76
8109,7171,3:,-66
8110,0,0:,0
8117,7169,4:,-76
8118,7171,3:,-66
8119,0,0:,0
8126,7169,4:,-76
8127,7171,3:,-66
8128,0,0:,0
8135,7169,4:,-76
8136,7171,3:,-66
8137,0,0:,0
8144,7169,4:,-76
8145,7171,3:,-66
8146,0,0:,0
8153,7169,4:,-76
8154,7171,4:,-66
8155,0,0:,0
8162,7169,4:,-76
8163,7171,4:,-66
8164,0,0:,0
8171,7169,4:,-76
8172,7171,4:,-66
8173,0,0:,0
8180,7169,4:,-76
8181,7171,4:,-66
8182,0,0:,0
8189,7169,4:,-76
8190,7171,4:,-66
8191,0,0:,0
8198,7169,4:,-76
8199,7171,4:,-66
8200,0,0:,0
8207,7169,5:,-76
8208,7171,4:,-66
8209,0,0:,0
8216,7169,5:,-76
8217,7171,4:,-66
8218,0,0:,0
8225,7169,5:,-76
8226,7171,4:,-66
8227,0,0:,0
8234,7169,5:,-76
8235,7171,4:,-66
8236,0,0:,0
8243,7169,5:,-76
8244,7171,5:,-66
8245,0,0:,0
8252,7169,5:,-76
8253,7171,5:,-66
8254,0,0:,0
8261,7169,5:,-76
8262,7171,5:,-66
8263,0,0:,0
8270,7169,5:,-76
8271,7171,5:,-66
8272,0,0:,0
8279,7169,5:,-76
8280,7171,5:,-66
8281,0,0:,0
8288,7169,5:,-76
8289,7171,5:,-66
8290,0,0:,0
8297,7169,6:,-76
8298,7171,5:,-66
8299,0,0:,0
8306,7169,6:,-76
8307,7171,5:,-66
8308,0,0:,0
8315,7169,6:,-76
8316,7171,5:,-66
8317,0,0:,0
8324,7169,6:,-76
8325,7171,5:,-66
